LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID3210,3210,69,2081.427490234375,224.33137379078687,531.4004408683338,0.0,7.8323317766189575,19,7.5,1,,1001.047619047619,316.0,152.0,3706.0,21022.0,1135.9903818338637,0.6671061370552841,0.7052478389926449
ID2859,2859,69,1317.8504638671875,1004.2951395044591,529.1998399868779,0.0,5.771191835403442,14,7.5,1,,989.0,282.0,153.0,4094.0,20769.0,1273.1196330274702,0.6661351944887338,0.6211681982241216
ID3037,3037,69,1477.474853515625,671.244704026486,529.8238820956731,0.0,6.595647811889648,16,7.5,1,,954.6190476190476,230.0,153.0,4086.0,20047.0,1253.8982604737305,0.6430452109948878,0.5959225034684105
ID2785,2785,70,1777.953369140625,1241.8460752874705,188.4659446686789,0.0,6.183419823646545,15,7.5,1,,942.047619047619,378.0,154.0,2646.0,19783.0,863.3661144723295,0.5958053945046634,0.8147649813896201
ID2961,2961,70,1345.01220703125,748.0634136019908,188.46677070969037,0.0,7.4201037883758545,18,7.5,1,,965.7142857142857,838.0,154.0,2689.0,20280.0,898.6785377907465,0.5522388059701493,0.7646147406970293
ID3363,3363,70,1677.6204833984375,75.84769142971017,183.97956783251917,0.0,9.48124372959137,23,7.5,1,,963.4285714285714,532.0,151.0,3090.0,20232.0,915.8066701781862,0.613686666267871,0.8001532835998433
ID3140,3140,70,1896.982666015625,437.1885802578026,184.34317314269578,0.0,8.24455976486206,20,7.5,1,,983.8095238095239,342.0,164.0,2845.0,20660.0,960.159706457609,0.648333017522514,0.8060291027228553
ID3253,3253,70,1867.2584228515625,294.89100913625936,184.38587895039245,0.0,8.656787753105164,21,7.5,1,,930.9047619047619,448.0,154.0,2820.0,19549.0,896.9590238557113,0.6106448058167439,0.7869579644617042
ID3081,3081,70,1771.43701171875,915.736189768328,188.45751343940492,0.0,7.0078758001327515,17,7.5,1,,1059.047619047619,606.0,154.0,3139.0,22240.0,1036.8224282002427,0.6517509005161722,0.8060800789317929
ID3196,3196,70,1515.354736328125,582.4811387771945,182.9025392730904,0.0,7.8323317766189575,19,7.5,1,,1018.1428571428571,816.0,152.0,3048.0,21381.0,889.5837951376074,0.4275055707168073,0.6855131938156505
